product_average_rating,product_reviews_count,product_url,product_orignal_price,product_sale_price,product_discount,product_image,product_brand,product_name,product_brand_id,product_sku,seller_name,seller_percentage,seller_rate,seller_rate_level,seller_seller_id,seller_shipment_time,seller_url
4.5,21,https://www.daraz.pk/products/apna-time-ayega-i110076496-s1260760992.html?search=1,449,448,-0.2%,https://static-01.daraz.pk/p/31bd766ee9108bf827ecc39a8b076fad.jpg,No Brand,Black Apna Time Ayega Cotton Printed T Shirt for Men,39704,110076496,Hafstore (Karachi),86%,0.86,3,11777,92%,//www.daraz.pk/shop/hafstore-karachi/?itemId=110076496&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i360250533-s1806152991.html?search=1,589.0,319.0,-46%,https://static-01.daraz.pk/p/d3871a5e29ca245d01eecbe4f5016c8f.jpg,No Brand,Round Neck T-Shirts For Mens and Womens Double Sttiched Cotton Jersey Fabric Comfortable T shirts For Boys and Girls,39704,360250533,amjad store 1643017839,91%,0.91,3,6005016192375,93%,//www.daraz.pk/shop/amjad-store-1643017839/?itemId=360250533&channelSource=pdp
0.0,0,https://www.daraz.pk/products/furor-purple-tshirt-for-men-fmtgt22-002-i368083619-s1825573020.html?search=1,1991,996,-50%,https://static-01.daraz.pk/p/8c9a8838c6c5ca08be79be2aeb57929c.jpg,Furor,FUROR Purple TShirt For Men - FMTGT22-002,188860,368083619,FUROR,90%,0.9,3,6005010756208,100%,//www.daraz.pk/shop/furor-1/?itemId=368083619&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i402913423-s1944353565.html?search=1,999,899,-10%,https://static-01.daraz.pk/p/fbfd9d25d0f8fc3f2afb6f085ede5af2.jpg,No Brand,Black couple LO LE printed half sleeve cotton fabric,39704,402913423,Athleisure clothing,100%,1,3,6005042943308,100%,//www.daraz.pk/shop/onnpqtq8/?itemId=402913423&channelSource=pdp
5.0,2,https://www.daraz.pk/products/-i394175422-s1918321454.html?search=1,1899,1299,-32%,https://static-01.daraz.pk/p/a1dfe5984b386fd9e218170bf71ca69a.jpg,No Brand,Tee Mammal - Gaming - Men's Casual Navy Blue Short Sleeve Graphic Funny T Shirt,39704,394175422,Tee Mammal,100%,1,3,6005026083037,100%,//www.daraz.pk/shop/tee-mammal/?itemId=394175422&channelSource=pdp
0.0,0,https://www.daraz.pk/products/black-stylish-design-no-1-printed-full-sleeve-t-shirts-for-men-i394608134-s1919042994.html?search=1,950.0,699.0,-26%,https://static-01.daraz.pk/p/87fb773717131b436ca5188f3b0575f2.jpg,No Brand,Black Stylish Design No. 1 Printed Full Sleeve T Shirts For Men,39704,394608134,Luxvel.co,89%,0.89,3,6005043819234,100%,//www.daraz.pk/shop/bhkl0huq/?itemId=394608134&channelSource=pdp
5.0,2,https://www.daraz.pk/products/pack-of-three-multicolor-summer-cotton-round-neck-printed-t-shirt-for-boys-and-mens-women-i214930850-s1424036218.html?search=1,2499.0,1289.0,-48%,https://static-01.daraz.pk/p/131f8f88f11b33dc9f55d665453399e2.jpg,No Brand,Pack Of 3 Multicolor Summer Cotton Round Neck Printed T Shirt For boys and Men's & Women,39704,214930850,Traders Town,84%,0.84,3,6005011797353,100%,//www.daraz.pk/shop/new-time-collection1621846433/?itemId=214930850&channelSource=pdp
4.6,26,https://www.daraz.pk/products/-i134780542-s1295100513.html?search=1,999,549,-45%,https://static-01.daraz.pk/p/97429d61e31df4042cab758738f1d3ca.jpg,No Brand,Men's Commando Style  T Shirt T-Shirt Tee   Cotton Sweat T-Shirt Half Sleeves   Army Printed  Gym Wear Suit for Boys & Girls,39704,134780542,Bachla's Store,90%,0.9,3,1033438,100%,//www.daraz.pk/shop/bachlas-store/?itemId=134780542&channelSource=pdp
4.7,41,https://www.daraz.pk/products/-i194888511-s1389478344.html?search=1,799,499,-38%,https://static-01.daraz.pk/p/a553de38bd742f480f949c5cc229b5d3.jpg,Paradise Zone,Long Sleeves Plain Tshirts For Men,289682,194888511,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=194888511&channelSource=pdp
0.0,0,https://www.daraz.pk/products/your-attitude-my-foot-printed-round-neck-t-shirts-half-sleeves-for-men-n-boys-i396938101-s1922656541.html?search=1,689,365,-47%,https://static-01.daraz.pk/p/8c116a13cb6ba1f4ec6d0a9f0cf360d7.jpg,No Brand,Your Attitude My Foot Printed Round Neck T-Shirts Half Sleeves For Men N Boys,39704,396938101,Zaibu Fashion,86%,0.86,3,6005012931035,90%,//www.daraz.pk/shop/zaibu-fashion/?itemId=396938101&channelSource=pdp
4.5,14,https://www.daraz.pk/products/-i189496644-s1379594809.html?search=1,900,516,-43%,https://static-01.daraz.pk/p/6696ea3ea8cf7bba5e5fdc990d0ccc4e.jpg,No Brand,Screen Print Sweat Shirt for Men & Women,39704,189496644,A.S Fashions,84%,0.84,3,6005010030128,100%,//www.daraz.pk/shop/as-fashions1592302092/?itemId=189496644&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i282439743-s1518918204.html?search=1,659,359,-46%,https://static-01.daraz.pk/p/c01e165e5e4e69c84401d9b5c0196649.jpg,No Brand,T Shirt Design Stylish And Amazing Printed Summer Collection Shirt Smart Fit Round Neck Half Sleeves Tee Shirt,39704,282439743,Salaar Store,85%,0.85,3,6005011779503,97%,//www.daraz.pk/shop/salaar-store/?itemId=282439743&channelSource=pdp
5.0,2,https://www.daraz.pk/products/-i266835074-s1482249891.html?search=1,660,369,-44%,https://static-01.daraz.pk/p/71fb123ab5b532141fd8a63fb7ec5c27.jpg,No Brand,Half sleeves T-Shirt for Men Printed Tshirt for Men | Cotton T-shirt for Men Fashion - Yellow,39704,266835074,amjad store 1643017839,91%,0.91,3,6005016192375,93%,//www.daraz.pk/shop/amjad-store-1643017839/?itemId=266835074&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i359318529-s1803667161.html?search=1,4556,2734,-40%,https://static-01.daraz.pk/p/ad8965653a76ce52dd472031b10c96ff.jpg,No Brand,Gradient Color Fashion T Shirt Men Fast Compression Breathable Mens Short Sleeve Fitness Mens T-Shirt Gyms Tee Tight Top,39704,359318529,LacyLEE,100%,1,3,6005025588989,100%,//www.daraz.pk/shop/lacylee/?itemId=359318529&channelSource=pdp
4.2,6,https://www.daraz.pk/products/4-bts-i246628250-s1464630578.html?search=1,1299,1298,-0.1%,https://static-01.daraz.pk/p/8313d1518feadb7d6ac16d853dfce19e.jpg,No Brand,Pack of 4 BTS T-Shirts For Boys,39704,246628250,Hafstore (Karachi),86%,0.86,3,11777,92%,//www.daraz.pk/shop/hafstore-karachi/?itemId=246628250&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i316666306-s1677477665.html?search=1,1499,969,-35%,https://static-01.daraz.pk/p/c6feeb299b9dba3c943996cd89875a93.jpg,No Brand,Printed Tshirt With Matching Short Men's Performance Running Sports Shorts Gym Fitness Football Short Half Sleeves T shirts For Men,39704,316666306,Creative Deals,82%,0.82,3,6005014599192,100%,//www.daraz.pk/shop/creative-deals/?itemId=316666306&channelSource=pdp
4.5,18,https://www.daraz.pk/products/bindas-colloection-full-sleeves-printed-tshirt-for-men-i242770433-s1461981653.html?search=1,641.0,449.0,-30%,https://static-01.daraz.pk/p/d3913325871b3612460805c4feccc57b.jpg,Bindas Collection,Bindas Colloection Full Sleeves Printed Tshirt For Men,189896,242770433,Bindas Collection,87%,0.87,3,3849,99%,//www.daraz.pk/shop/bindas-collection/?itemId=242770433&channelSource=pdp
4.5,37,https://www.daraz.pk/products/-i200740134-s1398954199.html?search=1,1000,520,-48%,https://static-01.daraz.pk/p/12ed39e78273da8a38a2bea98b3e5e5e.jpg,No Brand,Markhor Printed Cotton T shirt For Him,39704,200740134,AF Fashions,85%,0.85,3,6005011776401,93%,//www.daraz.pk/shop/af-fashions/?itemId=200740134&channelSource=pdp
4.5,8,https://www.daraz.pk/products/-i179696203-s1357776294.html?search=1,1200,516,-57%,https://static-01.daraz.pk/p/38f0b213edcf1d61f629d769d9618ef7.jpg,No Brand,style full sleeves t-shirtstrap style full sleeves t-shirt,39704,179696203,A.SAMI,82%,0.82,3,6005010090125,100%,//www.daraz.pk/shop/asami/?itemId=179696203&channelSource=pdp
0.0,0,https://www.daraz.pk/products/new-no1-printed-full-sleeve-t-shirt-for-men-round-neck-full-sleeve-t-shirts-blue-i398869205-s1929007009.html?search=1,999.0,799.0,-20%,https://static-01.daraz.pk/p/2ad62ee9d8ace6b66e715de02fda30e8.jpg,No Brand,"New No.1 Printed Full Sleeve T-Shirt For Men, Round Neck Full sleeve T shirts - Blue",39704,398869205,S&N Fashion,81%,0.81,3,6005041650839,97%,//www.daraz.pk/shop/ipz71asb/?itemId=398869205&channelSource=pdp
3.5,10,https://www.daraz.pk/products/-i237357188-s1456480169.html?search=1,799,469,-41%,https://static-01.daraz.pk/p/84de03a62f2eaa82496446aaf70d9109.jpg,No Brand,Light Pink Tshirt Short Sleeve Tee Top t shirt Plain T shirt Round Neck Tshirt For Mens,39704,237357188,Style fashion (Karachi),85%,0.85,3,25372,66%,//www.daraz.pk/shop/style-fashion-karachi/?itemId=237357188&channelSource=pdp
5.0,2,https://www.daraz.pk/products/half-sleeve-t-shirt-trendy-gaming-theme-colored-trendy-pubj-printed-summer-friendly-fabric-and-cotton-stylish-printed-half-sleeve-t-shirt-by-just-think-n-buy-i312925909-s1660132194.html?search=1,698,349,-50%,https://static-01.daraz.pk/p/bd669b946559c63c7b7f4eeaec167745.jpg,No Brand,Half sleeve T shirt Trendy Gaming Theme Colored Trendy pubj printed Summer Friendly Fabric and Cotton Stylish Printed Half sleeve T shirt  by just think n buy,39704,312925909,JUST THINK N BUY,86%,0.86,3,1066703,90%,//www.daraz.pk/shop/just-think-n-buy/?itemId=312925909&channelSource=pdp
0.0,0,https://www.daraz.pk/products/mens-black-stylish-letter-print-t-shirt-i401327920-s1937250574.html?search=1,1299,749,-42%,,No Brand,Men's Black Stylish Letter Print T-shirt,39704,401327920,Sizzlerz (Pakistan),85%,0.85,3,6005031891691,100%,//www.daraz.pk/shop/sizzlerz-pakistan/?itemId=401327920&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i404194336-s1948299020.html?search=1,1699,699,-59%,https://static-01.daraz.pk/p/318e997f04e54bb13652e31a397c51bd.jpg,No Brand,Dot Printed Office Wear Gents Dress Semi Formal Shirt for Men,39704,404194336,Sweetie,33%,0.33,2,6005014809452,100%,//www.daraz.pk/shop/sweetie/?itemId=404194336&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i388224443-s1911493998.html?search=1,795,266,-67%,https://static-01.daraz.pk/p/b2c18ce03c05f9900c4c91af5abb7760.jpg,No Brand,New high quality stylish printed T shirt for men,39704,388224443,Authentic Boutique,86%,0.86,3,6005016078047,100%,//www.daraz.pk/shop/authentic-boutique/?itemId=388224443&channelSource=pdp
3.7,6,https://www.daraz.pk/products/-i132217694-s1292450112.html?search=1,500,360,-28%,https://static-01.daraz.pk/p/b77a8a94b5cd30c7dc039e37bdd1b1f6.jpg,No Brand,Round Neck Full Sleeves Plain ( Jersey ) T-Shirt For Men - Blue,39704,132217694,T.F Accessories,83%,0.83,3,1056628,100%,//www.daraz.pk/shop/tf-accessories/?itemId=132217694&channelSource=pdp
0.0,0,https://www.daraz.pk/products/t-shirt-for-man-black-colour-printed-summer-collection-cotton-round-neck-half-sleeve-i401176201-s1936665253.html?search=1,1050,767,-27%,https://static-01.daraz.pk/p/779e7bdc024019a9a6e29b078b1ffcf9.jpg,No Brand,T Shirt For Man Black Colour Printed Summer Collection Cotton Round Neck Half Sleeve,39704,401176201,CROWNN COLLECTION,86%,0.86,3,6005041794516,100%,//www.daraz.pk/shop/ooqiali8/?itemId=401176201&channelSource=pdp
0.0,0,https://www.daraz.pk/products/hoodie-style-t-shirt-for-men-i402591726-s1943064820.html?search=1,1500.0,799.0,-47%,https://static-01.daraz.pk/p/c32636b01f6684a648cbd3a30a7c5a9c.jpg,No Brand,HOODIE STYLE  T SHIRT FOR MEN,39704,402591726,A.R Shopping,86%,0.86,3,6005013261201,100%,//www.daraz.pk/shop/ar-shopping1621317436/?itemId=402591726&channelSource=pdp
4.3,26,https://www.daraz.pk/products/-i185806743-s1371388627.html?search=1,1000,515,-48%,https://static-01.daraz.pk/p/a180d79f7fca6f2802088afc2a940542.jpg,No Brand,Full Sleeves T shirt for men,39704,185806743,AF Fashions,85%,0.85,3,6005011776401,93%,//www.daraz.pk/shop/af-fashions/?itemId=185806743&channelSource=pdp
4.4,11,https://www.daraz.pk/products/pack-of-3-rohse-printed-shirts-i274692459-s1920719373.html?search=1,1899,1519,-20%,https://static-01.daraz.pk/p/7f1818a06d72eab5c6a17be51f4886bd.jpg,NISHAT GENERAL TARADING,Pack of 3 Rohse Printed Shirts,124124296,274692459,Nishat general trading,89%,0.89,3,6005016033019,100%,//www.daraz.pk/shop/nishat-general-tarading/?itemId=274692459&channelSource=pdp
5.0,1,https://www.daraz.pk/products/aybeez-color-block-men-multicoloured-sleeveless-t-shirt-i398361694-s1927161295.html?search=1,1099,599,-45%,https://static-01.daraz.pk/p/d3998b23d30787cf3aa5120a17793170.jpg,Aybeez,AYBEEZ- Color Block Men Multicoloured Sleeveless T-shirt,186285,398361694,Aybeez,63%,0.63,2,1750,85%,//www.daraz.pk/shop/aybeez/?itemId=398361694&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i395446307-s1920538403.html?search=1,1999,664,-67%,https://static-01.daraz.pk/p/da7be81933aef2d86c4b26bb70da06c7.jpg,No Brand,Black Dri-Fit Half Sleeves O-Neck Tshirt For Men,39704,395446307,Leather freaks,83%,0.83,3,1093117,73%,//www.daraz.pk/shop/leather-freaks/?itemId=395446307&channelSource=pdp
4.6,81,https://www.daraz.pk/products/bindas-collection-pack-of-3-half-sleeves-printed-tshirts-for-men-i132974518-s1293267753.html?search=1,1784,1249,-30%,https://static-01.daraz.pk/p/0b3ca7b5e94f399649b6b37360f7bf92.jpg,Bindas Collection,Bindas Collection Pack Of 3 Half Sleeves Printed Tshirts For Men,189896,132974518,Bindas Collection,87%,0.87,3,3849,99%,//www.daraz.pk/shop/bindas-collection/?itemId=132974518&channelSource=pdp
5.0,2,https://www.daraz.pk/products/-i246803944-s1464772383.html?search=1,1280,699,-45%,https://static-01.daraz.pk/p/e36d12804aabdf0e2a0c651405cbcb9d.jpg,No Brand,Black Printed Attack On Titan Anime Japanese Manga Men T shirt,39704,246803944,Style Zone Shop (Karachi),88%,0.88,3,20248,100%,//www.daraz.pk/shop/style-zone-shop-karachi/?itemId=246803944&channelSource=pdp
4.0,5,https://www.daraz.pk/products/-i132221701-s1292446328.html?search=1,500,342,-32%,https://static-01.daraz.pk/p/7278400ed0719c0729cba11f2f3bc24e.jpg,No Brand,Round Neck Full Sleeves Plain ( Jersey ) T-Shirt For Men - Black,39704,132221701,T.F Accessories,83%,0.83,3,1056628,100%,//www.daraz.pk/shop/tf-accessories/?itemId=132221701&channelSource=pdp
5.0,2,https://www.daraz.pk/products/eat-sleep-train-repeat-i266754583-s1482242061.html?search=1,688.0,371.0,-46%,https://static-01.daraz.pk/p/a28119dc777895ccbe735d80a2af6218.jpg,No Brand,Eat Sleep Train Repeat Print white Colored Summer Top Half Sleeve Tee Shirt Round Neck Cotton Trendy T-shirt Casual Tshirt Spring Wear Smart Fit Half Sleeve Tee Shirt for men/boys,39704,266754583,amjad store 1643017839,91%,0.91,3,6005016192375,93%,//www.daraz.pk/shop/amjad-store-1643017839/?itemId=266754583&channelSource=pdp
5.0,1,https://www.daraz.pk/products/bts-o-i288841700-s1553294850.html?search=1,699,359,-49%,https://static-01.daraz.pk/p/126e4d1ad66f547c771332d708008d46.jpg,No Brand,New BTS T Shirt Design Trendy Printed O Neck Half Sleeves T Shirt,39704,288841700,Fashion Lab,84%,0.84,3,6005012925047,97%,//www.daraz.pk/shop/fashion-lab/?itemId=288841700&channelSource=pdp
4.0,7,https://www.daraz.pk/products/bts-i298761551-s1615026407.html?search=1,350,299,-15%,https://static-01.daraz.pk/p/7d5946651c5faed79f2c3ae2e83ecec0.jpg,No Brand,BTS Casual T-Shirt For Unisex,39704,298761551,Hello Baby.,81%,0.81,3,1138303,80%,//www.daraz.pk/shop/wear-to-wear/?itemId=298761551&channelSource=pdp
0.0,0,https://www.daraz.pk/products/iyi-i389490730-s1913771080.html?search=1,999,430,-57%,https://static-01.daraz.pk/p/3e85d6fb3d7e4cd91a7489d7bffee75a.jpg,,IYI Ertugrul Logo Kayi Tribe Printed High Quality Premium Polycotton T-shirts For Men,124668414,389490730,F&A Apparel,92%,0.92,3,6005042961136,100%,//www.daraz.pk/shop/eymets0i/?itemId=389490730&channelSource=pdp
5.0,2,https://www.daraz.pk/products/-i2073492-s10105262.html?search=1,699,500,-28%,https://static-01.daraz.pk/p/08a320d8579c5cc3db8aba7b0091b741.jpg,No Brand,Superman T Shirt TShirt White Top T-Shirt,39704,2073492,ShoppingKey (Karachi),89%,0.89,3,12450,100%,//www.daraz.pk/shop/shoppingkey-karachi/?itemId=2073492&channelSource=pdp
4.3,3,https://www.daraz.pk/products/-i277675106-s1498222367.html?search=1,449,385,-14%,https://static-01.daraz.pk/p/20f69da695f31b9982d21bc6ce293fb4.jpg,No Brand,Stylish Printed Half Sleeves T Shirt Round Neck T-Shirt Summer Collection,39704,277675106,Sabs Store.,92%,0.92,3,6005018112769,100%,//www.daraz.pk/shop/sabs-store-1647167973/?itemId=277675106&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i392340331-s1916267178.html?search=1,899,549,-39%,https://static-01.daraz.pk/p/ef1d0d569ae24602694afa7917df615e.jpg,No Brand,Oversized Mens And Women Tshirts Dropped Shoulder Short Sleeve Tops Summer New Korean Style Loose Fit T-shirt,39704,392340331,Real King,91%,0.91,3,1131176,100%,//www.daraz.pk/shop/real-king/?itemId=392340331&channelSource=pdp
5.0,1,https://www.daraz.pk/products/-i395115359-s1920205184.html?search=1,1199,670,-44%,https://static-01.daraz.pk/p/e27ca5fa1721664437aa973bf0e0c670.jpg,,Customized Your Golden Name Printed Premium Quality Summer Jersey T-shirt Half Sleeves For Men,124668414,395115359,F&A Apparel,92%,0.92,3,6005042961136,100%,//www.daraz.pk/shop/eymets0i/?itemId=395115359&channelSource=pdp
1.0,1,https://www.daraz.pk/products/bindas-collection-pack-of-2-printed-t-shirt-trouser-for-men-suit-for-men-i335408485-s1737386325.html?search=1,1427,999,-30%,https://static-01.daraz.pk/p/91014f40385296259a15214205ed62e5.jpg,Bindas Collection,Bindas Collection Pack Of 2 Printed T-Shirt & Trouser For Men Suit For Men,189896,335408485,Bindas Collection,87%,0.87,3,3849,99%,//www.daraz.pk/shop/bindas-collection/?itemId=335408485&channelSource=pdp
5.0,2,https://www.daraz.pk/products/bug-bunny-cotton-printed-t-shirt-for-men-red-i3167869-s12529466.html?search=1,899,450,-50%,https://static-01.daraz.pk/p/88eb035e13d6ea7e3d64d8288d6b7404.jpg,Jack Beos,Bug Bunny Cotton Printed T-Shirt For Men - Red,193707,3167869,Jack Beos,90%,0.9,3,9367,90%,//www.daraz.pk/shop/jack-beos-karachi/?itemId=3167869&channelSource=pdp
3.0,2,https://www.daraz.pk/products/-i142108320-s1302324609.html?search=1,4968.0,2484.0,-50%,https://static-01.daraz.pk/p/e34555433143eea677d1d7e8929ae6c8.jpg,No Brand,INCERUN Cotton Men's Shirt Gradation Long sleeve T-shirt Casual Tops Blouse Autumn,39704,142108320,Cacao,80%,0.8,3,1023449,100%,//www.daraz.pk/shop/cacao/?itemId=142108320&channelSource=pdp
0.0,0,https://www.daraz.pk/products/t-shirt-markhor-half-sleeves-printed-round-neck-shirt-for-men-i390158433-s1914358837.html?search=1,697,356,-49%,https://static-01.daraz.pk/p/19932e0ed68e770bef7a28e4f94b0934.jpg,No Brand,T shirt Markhor Half Sleeves Printed Round neck Shirt For Men,39704,390158433,Salaar Store,85%,0.85,3,6005011779503,97%,//www.daraz.pk/shop/salaar-store/?itemId=390158433&channelSource=pdp
5.0,1,https://www.daraz.pk/products/pack-of-3-shirts-multi-color-stylish-cotton-slim-fit-double-stich-fabric-amazing-printed-t-shirts-i390505591-s1914564691.html?search=1,1599,939,-41%,https://static-01.daraz.pk/p/bbeaa6ea5364f843517edf8085fdb5c4.jpg,No Brand,Pack of 3 Shirts Multi Color Stylish Cotton Slim Fit Double Stich Fabric Amazing Printed T Shirts,39704,390505591,Salaar Store,85%,0.85,3,6005011779503,97%,//www.daraz.pk/shop/salaar-store/?itemId=390505591&channelSource=pdp
4.1,12,https://www.daraz.pk/products/2-i265984721-s1481868554.html?search=1,1200.0,750.0,-38%,https://static-01.daraz.pk/p/ac9fc44c19dfa7a8802d7e6714331523.jpg,The Vintage,The Vintage Clothing pack of 2 basic premium full sleeves T shirt,289138,265984721,The Vintage Clothing,88%,0.88,3,1128650,99%,//www.daraz.pk/shop/vintage-apparels/?itemId=265984721&channelSource=pdp
0.0,0,https://www.daraz.pk/products/3-v-i404189557-s1948292449.html?search=1,1550,660,-57%,https://static-01.daraz.pk/p/0671886f257333634b45c8eaaea7386b.jpg,No Brand,"Pack of 3 - Basic V Neck T-Shirt For Men - Black, Burgundy & White",39704,404189557,Sweetie,33%,0.33,2,6005014809452,100%,//www.daraz.pk/shop/sweetie/?itemId=404189557&channelSource=pdp
0.0,0,https://www.daraz.pk/products/eid-collection-stylish-printed-t-shirt-for-mens-and-boys-stylish-fashion-t-shirt-for-mens-and-boys-pure-stuff-3-colors-summer-collection-i401190483-s1936715539.html?search=1,999,767,-23%,https://static-01.daraz.pk/p/543571d142acfbb2b3c6a7436d6fbe92.jpg,No Brand,Eid Collection Stylish Printed T-shirt For Men's And Boys Stylish Fashion T-shirt For Men's And Boys Pure Stuff 3 Colors Summer Collection,39704,401190483,IZHAAN FASHIONS,94%,0.94,3,6005041776171,100%,//www.daraz.pk/shop/3ln4ia2a/?itemId=401190483&channelSource=pdp
0.0,0,https://www.daraz.pk/products/black-summer-printed-tshirt-trouser-tracksuit-for-men-tshirts-for-men-trouser-with-tshirt-i398018005-s1925978476.html?search=1,1099,1033,-6%,https://static-01.daraz.pk/p/48abbe0d4aa64d62fdd9c0c04d922732.jpg,No Brand,Black Summer Printed Tshirt & Trouser tracksuit for men - tshirts for men - Trouser With Tshirt,39704,398018005,Seven Studio,100%,1,3,6005027688505,100%,//www.daraz.pk/shop/seven-studio/?itemId=398018005&channelSource=pdp
5.0,1,https://www.daraz.pk/products/-i322933902-s1705536062.html?search=1,1099,599,-45%,https://static-01.daraz.pk/p/8ed2d9dae2ef0769bc57d2674d928eda.jpg,No Brand,"T shirt for men, Tie Dye LOS Angeles Summer men tshirt, Round Neck Printed half sleeve T Shirts made of Cotton Lycra by Swagger's",39704,322933902,Swagger's,97%,0.97,3,6005013861867,100%,//www.daraz.pk/shop/swaggers1629396018/?itemId=322933902&channelSource=pdp
5.0,6,https://www.daraz.pk/products/hy-i204040993-s1404542271.html?search=1,1000,516,-48%,https://static-01.daraz.pk/p/d505a04c190760ed43897e6486fcf44f.jpg,No Brand,"HY Boutique Strap Full Sleeves T-Shirt, Jumper, Top, Upper",39704,204040993,A.S Fashions,84%,0.84,3,6005010030128,100%,//www.daraz.pk/shop/as-fashions1592302092/?itemId=204040993&channelSource=pdp
5.0,1,https://www.daraz.pk/products/amazing-summer-collection-printed-smart-fit-grey-shirt-trendy-printed-o-neck-half-sleeves-t-shirt-for-men-n-boys-i396214766-s1921427786.html?search=1,679,356,-48%,https://static-01.daraz.pk/p/16e65227d853686b37e6fe45553bbb44.jpg,No Brand,Amazing Summer Collection Printed Smart Fit Grey Shirt Trendy Printed O-Neck Half Sleeves T Shirt For Men N Boys,39704,396214766,Fashion Lab,84%,0.84,3,6005012925047,97%,//www.daraz.pk/shop/fashion-lab/?itemId=396214766&channelSource=pdp
0.0,0,https://www.daraz.pk/products/-i404195125-s1948296575.html?search=1,1650,680,-59%,https://static-01.daraz.pk/p/242285b019d7efadf3e1dd4254a55900.jpg,No Brand,Pak Team Polo T Shirt,39704,404195125,Sweetie,33%,0.33,2,6005014809452,100%,//www.daraz.pk/shop/sweetie/?itemId=404195125&channelSource=pdp
5.0,2,https://www.daraz.pk/products/-i215043400-s1424204919.html?search=1,350,328,-6%,https://static-01.daraz.pk/p/35ae62a3fe3e240af9d264124bd45c8e.jpg,No Brand,Abhi to garmi shuru hui hai Casual Summer Wear Printed Half sleeve round neck T shirt for Men/Boys,39704,215043400,RAJA APPAREL STORE,84%,0.84,3,6005013072660,100%,//www.daraz.pk/shop/raja-apparel-store/?itemId=215043400&channelSource=pdp
4.7,6,https://www.daraz.pk/products/2-i232632872-s1451961931.html?search=1,699,664,-5%,https://static-01.daraz.pk/p/863fc67339e519fcc14b57239bba2801.jpg,No Brand,Pack Of 2 T Shirt  O-Neck Half Sleeves Trendy In Black stylish print t shirts,39704,232632872,JUST THINK N BUY,86%,0.86,3,1066703,90%,//www.daraz.pk/shop/just-think-n-buy/?itemId=232632872&channelSource=pdp
5.0,3,https://www.daraz.pk/products/-i259828285-s1477534267.html?search=1,1000,465,-54%,https://static-01.daraz.pk/p/ac5245508fec9d230cdba66aec7d0c42.jpg,No Brand,Half Sleeves Printed T Shirt For Mens,39704,259828285,AF Fashions,85%,0.85,3,6005011776401,93%,//www.daraz.pk/shop/af-fashions/?itemId=259828285&channelSource=pdp
0.0,0,https://www.daraz.pk/products/black-stylish-letter-print-t-shirt-i401283164-s1937079529.html?search=1,1299,749,-42%,,No Brand,Black Stylish Letter Print T-shirt,39704,401283164,EZI Pick,78%,0.78,3,1104934,75%,//www.daraz.pk/shop/ezi-pick/?itemId=401283164&channelSource=pdp
4.4,31,https://www.daraz.pk/products/4-i268244367-s1482742512.html?search=1,1500,1199,-20%,https://static-01.daraz.pk/p/b27a05a3a0561c6b7317c048337c95e7.jpg,The Vintage,Vintage Clothing Pack of 4 Basic T-shirts,289138,268244367,The Vintage Clothing,88%,0.88,3,1128650,99%,//www.daraz.pk/shop/vintage-apparels/?itemId=268244367&channelSource=pdp
5.0,2,https://www.daraz.pk/products/-i270353188-s1483909932.html?search=1,850,350,-59%,https://static-01.daraz.pk/p/958dd419588b316ac8c6f92eb44bf0c1.jpg,No Brand,Printed Tshirt for men & woman half sleeves yellow tshirt,39704,270353188,amjad store 1643017839,91%,0.91,3,6005016192375,93%,//www.daraz.pk/shop/amjad-store-1643017839/?itemId=270353188&channelSource=pdp
4.4,60,https://www.daraz.pk/products/-i182276332-s1363702221.html?search=1,1000,545,-46%,https://static-01.daraz.pk/p/9911aba8a234d3143c600f979725ce75.jpg,No Brand,Lining Full Sleeves Printed T shirt for mens,39704,182276332,AF Fashions,85%,0.85,3,6005011776401,93%,//www.daraz.pk/shop/af-fashions/?itemId=182276332&channelSource=pdp
0.0,0,https://www.daraz.pk/products/high-quality-imported-printed-t-shirt-for-men-i405689690-s1952278705.html?search=1,999,499,-50%,https://static-01.daraz.pk/p/06412466d2e79a01d4f093e37f9b5081.jpg,No Brand,High quality imported printed T shirt for men,39704,405689690,MoboMart,84%,0.84,3,1086195,100%,//www.daraz.pk/shop/mobomart/?itemId=405689690&channelSource=pdp
4.5,12,https://www.daraz.pk/products/new-long-sleeves-printed-tshirts-for-men-i193974787-s1388122434.html?search=1,999,484,-52%,https://static-01.daraz.pk/p/22d7da5dc70b0feb85d044d6df0a90ee.jpg,Paradise Zone,New Long Sleeves Printed Tshirts For Men,289682,193974787,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=193974787&channelSource=pdp
